datetime,Factor emision global,APEF,RES-E-RATIO,PVPC
2016-11-06 17:00:00+00:00,0.33352749,2.011289073,0.336300856,134.75
2016-11-06 18:00:00+00:00,0.347503946,2.014112951,0.321087836,149.46
2016-11-06 19:00:00+00:00,0.324829362,2.078190673,0.297059637,155.1
2016-11-06 20:00:00+00:00,0.342053136,2.126884927,0.274361446,152.93
2016-11-06 21:00:00+00:00,0.33828823,2.137563016,0.279381042,153.32
2016-11-06 22:00:00+00:00,0.332989401,2.17865467,0.280528478,80.87
2016-11-06 23:00:00+00:00,0.343416039,2.270451406,0.27899266,75.9
2016-11-07 00:00:00+00:00,0.341857797,2.308520291,0.288958356,69.07
2016-11-07 01:00:00+00:00,0.33272822,2.433119777,0.279283213,63.8
2016-11-07 02:00:00+00:00,0.33837326,2.520449866,0.266101161,62.02
2016-11-07 03:00:00+00:00,0.342721732,2.54146858,0.259995183,60.25
2016-11-07 04:00:00+00:00,0.376014715,2.369554358,0.268372148,60.15
2016-11-07 05:00:00+00:00,0.424957395,2.250821153,0.293997273,60.38
2016-11-07 06:00:00+00:00,0.434422553,2.183229848,0.264632695,76.72
2016-11-07 07:00:00+00:00,0.432790134,2.150363298,0.263098359,78.82
2016-11-07 08:00:00+00:00,0.416499817,2.072710729,0.291003321,82.07
2016-11-07 09:00:00+00:00,0.400902763,1.987272531,0.33147984,76.52
2016-11-07 10:00:00+00:00,0.392190578,1.929766853,0.363963517,75.84
2016-11-07 11:00:00+00:00,0.387673622,1.894653668,0.380216209,73.31
2016-11-07 12:00:00+00:00,0.384366353,1.888888093,0.391095654,138.84
2016-11-07 13:00:00+00:00,0.370709369,1.863563174,0.409654968,141.64
2016-11-07 14:00:00+00:00,0.361387233,1.869132582,0.412088397,139.78
2016-11-07 15:00:00+00:00,0.369938335,1.889721282,0.399587668,139.49
2016-11-07 16:00:00+00:00,0.389377359,1.950251053,0.356667726,138.9
2016-11-07 17:00:00+00:00,0.393065016,1.953028114,0.337596985,140.16
2016-11-07 18:00:00+00:00,0.388909129,1.949123467,0.341581697,151.97
2016-11-07 19:00:00+00:00,0.389521654,1.963932042,0.33890606,148.73
2016-11-07 20:00:00+00:00,0.386941977,1.991533975,0.345347996,149.75
2016-11-07 21:00:00+00:00,0.38555207,2.010257169,0.360216654,150.11
2016-11-07 22:00:00+00:00,0.387867267,2.043997173,0.370696214,78.18
2016-11-07 23:00:00+00:00,0.38112195,2.005462617,0.385454398,75.6
2016-11-08 00:00:00+00:00,0.372563478,2.050191904,0.406537507,68.33
2016-11-08 01:00:00+00:00,0.367997713,2.053810296,0.416256693,64.67
2016-11-08 02:00:00+00:00,0.353537182,2.062191277,0.419158941,61.68
2016-11-08 03:00:00+00:00,0.349557379,2.069135969,0.42764778,58.9
2016-11-08 04:00:00+00:00,0.375661243,2.082177483,0.422954605,58.5
2016-11-08 05:00:00+00:00,0.394777403,2.07391408,0.392893818,60.79
2016-11-08 06:00:00+00:00,0.396091314,1.973521888,0.372905568,72.32
2016-11-08 07:00:00+00:00,0.390305823,1.934953014,0.368677394,74.45
2016-11-08 08:00:00+00:00,0.375242413,1.878700236,0.397006817,78.71
2016-11-08 09:00:00+00:00,0.362200562,1.824090073,0.428326825,74.47
2016-11-08 10:00:00+00:00,0.349552754,1.77576447,0.462146641,73.13
2016-11-08 11:00:00+00:00,0.344923351,1.780004578,0.477686996,70.98
2016-11-08 12:00:00+00:00,0.338716169,1.721025792,0.504912061,135.96
2016-11-08 13:00:00+00:00,0.325886032,1.698862391,0.523498304,139.46
2016-11-08 14:00:00+00:00,0.316541152,1.681956109,0.53517987,135.13
2016-11-08 15:00:00+00:00,0.314647043,1.679730979,0.525204132,130.88
2016-11-08 16:00:00+00:00,0.345796846,1.77086556,0.470628981,130.78
2016-11-08 17:00:00+00:00,0.358425777,1.795424062,0.433738854,138.13
2016-11-08 18:00:00+00:00,0.35637121,1.800337199,0.430848687,142.63
2016-11-08 19:00:00+00:00,0.359859454,1.826346592,0.427719409,144.23
2016-11-08 20:00:00+00:00,0.354659811,1.828685513,0.444865976,145.86
2016-11-08 21:00:00+00:00,0.347222416,1.852816292,0.464122827,144.29
2016-11-08 22:00:00+00:00,0.323132021,1.858870968,0.513781754,70.61
2016-11-08 23:00:00+00:00,0.295840342,1.817363839,0.55190262,60.63
2016-11-09 00:00:00+00:00,0.295882395,1.935239304,0.565006445,57.67
2016-11-09 01:00:00+00:00,0.292009423,1.963513792,0.556749615,56.71
2016-11-09 02:00:00+00:00,0.294938936,1.975476283,0.538025668,53.4
2016-11-09 03:00:00+00:00,0.293304743,1.952443004,0.517552631,50.07
2016-11-09 04:00:00+00:00,0.309334978,1.967977487,0.515033009,49.21
2016-11-09 05:00:00+00:00,0.335127111,1.886330192,0.480774124,56.08
2016-11-09 06:00:00+00:00,0.364124477,1.843953434,0.430904967,57.46
2016-11-09 07:00:00+00:00,0.380967953,1.868233479,0.402077581,61.68
2016-11-09 08:00:00+00:00,0.376664228,1.843853463,0.409754728,70.46
2016-11-09 09:00:00+00:00,0.3643001,1.814923358,0.428355407,68.82
2016-11-09 10:00:00+00:00,0.363454075,1.809063576,0.431072839,68.26
2016-11-09 11:00:00+00:00,0.364066964,1.796685534,0.441127477,66.29
2016-11-09 12:00:00+00:00,0.363874694,1.797645736,0.442988855,134.39
2016-11-09 13:00:00+00:00,0.368993611,1.845866311,0.438976037,138.09
2016-11-09 14:00:00+00:00,0.374858563,1.876669362,0.423453642,134.48
2016-11-09 15:00:00+00:00,0.378017876,1.911403744,0.406206613,135.18
2016-11-09 16:00:00+00:00,0.382852497,1.954257212,0.37560689,136.86
2016-11-09 17:00:00+00:00,0.383038723,1.949196939,0.349031812,138.39
2016-11-09 18:00:00+00:00,0.381724321,1.960979181,0.343787671,142.34
2016-11-09 19:00:00+00:00,0.380349917,1.971018896,0.34419608,146.79
2016-11-09 20:00:00+00:00,0.396135598,1.969662568,0.327013126,149.18
2016-11-09 21:00:00+00:00,0.398502201,2.009246055,0.332946263,148.17
2016-11-09 22:00:00+00:00,0.409600694,2.108103033,0.344942711,77.56
2016-11-09 23:00:00+00:00,0.410118633,2.160108634,0.330679398,75.58
2016-11-10 00:00:00+00:00,0.41286103,2.197926783,0.330646522,73.29
2016-11-10 01:00:00+00:00,0.411416408,2.32307867,0.319641404,68.44
2016-11-10 02:00:00+00:00,0.402528417,2.374561706,0.321627505,64.18
2016-11-10 03:00:00+00:00,0.401544524,2.354643093,0.326123046,60.32
2016-11-10 04:00:00+00:00,0.424729539,2.225882435,0.325908323,60.63
2016-11-10 05:00:00+00:00,0.426783246,2.138449427,0.320300253,65.29
2016-11-10 06:00:00+00:00,0.424400916,2.112343277,0.294593898,75.49
2016-11-10 07:00:00+00:00,0.419966921,2.075627905,0.300982764,81.69
2016-11-10 08:00:00+00:00,0.414264856,2.031588192,0.312899411,83.88
2016-11-10 09:00:00+00:00,0.406261609,1.986432373,0.337187984,78.53
2016-11-10 10:00:00+00:00,0.400214542,1.952801769,0.363523943,76.88
2016-11-10 11:00:00+00:00,0.39423283,1.913518974,0.385748597,75.21
2016-11-10 12:00:00+00:00,0.39633833,1.92710176,0.384001957,141.73
2016-11-10 13:00:00+00:00,0.399224575,1.972900902,0.385914343,144.62
2016-11-10 14:00:00+00:00,0.402715915,1.994405402,0.381813437,140.85
2016-11-10 15:00:00+00:00,0.415818638,2.042734363,0.349963161,141.19
2016-11-10 16:00:00+00:00,0.430098929,2.123836719,0.295051338,140.77
2016-11-10 17:00:00+00:00,0.421550655,2.097955353,0.282991822,146.03
2016-11-10 18:00:00+00:00,0.415320403,2.074615596,0.29270648,151.7
2016-11-10 19:00:00+00:00,0.416479502,2.09062577,0.290333645,153.04
2016-11-10 20:00:00+00:00,0.424321922,2.105561894,0.279078757,154.27
2016-11-10 21:00:00+00:00,0.433896928,2.141850248,0.259913607,153.04
2016-11-10 22:00:00+00:00,0.442120702,2.285279986,0.249840029,78.43
2016-11-10 23:00:00+00:00,0.421719642,2.40186239,0.247596853,75.24
2016-11-11 00:00:00+00:00,0.42065535,2.530035889,0.230905411,76.74
2016-11-11 01:00:00+00:00,0.415284592,2.564828363,0.240011049,72.31
2016-11-11 02:00:00+00:00,0.407334532,2.559254801,0.25558018,65.22
2016-11-11 03:00:00+00:00,0.403068815,2.560819737,0.268650488,64.05
2016-11-11 04:00:00+00:00,0.410253295,2.551463414,0.263129383,63.32
2016-11-11 05:00:00+00:00,0.410619878,2.342836192,0.253893104,64.03
2016-11-11 06:00:00+00:00,0.412357127,2.15316657,0.261942461,70.98
2016-11-11 07:00:00+00:00,0.425939334,2.057285338,0.284278497,77.33
2016-11-11 08:00:00+00:00,0.416667116,2.052177152,0.3100477,85.58
2016-11-11 09:00:00+00:00,0.404849553,2.010433673,0.337326184,80.99
2016-11-11 10:00:00+00:00,0.400705255,1.97866938,0.356101571,80.03
2016-11-11 11:00:00+00:00,0.401627995,1.943117971,0.350062767,79.19
2016-11-11 12:00:00+00:00,0.384669812,1.978313028,0.352197082,142.54
2016-11-11 13:00:00+00:00,0.399373044,1.96297537,0.357126053,142.95
2016-11-11 14:00:00+00:00,0.412887512,1.99876698,0.343776319,145.83
2016-11-11 15:00:00+00:00,0.42575038,2.060128973,0.329144876,145.7
2016-11-11 16:00:00+00:00,0.431483031,2.152553504,0.298886392,146.5
2016-11-11 17:00:00+00:00,0.421295374,2.103939214,0.300611116,149.96
2016-11-11 18:00:00+00:00,0.416349056,2.101221801,0.307478496,151.94
2016-11-11 19:00:00+00:00,0.425222521,2.150110165,0.287813669,153.24
2016-11-11 20:00:00+00:00,0.439680765,2.170774853,0.258947785,153.61
2016-11-11 21:00:00+00:00,0.443688613,2.238672237,0.255405106,151.41
2016-11-11 22:00:00+00:00,0.445705737,2.351723442,0.239097375,81.84
2016-11-11 23:00:00+00:00,0.425945861,2.403512053,0.241491478,76.81
2016-11-12 00:00:00+00:00,0.396028595,2.536294582,0.238394987,80.86
2016-11-12 01:00:00+00:00,0.389166066,2.581874437,0.234851168,77.72
2016-11-12 02:00:00+00:00,0.38926399,2.621169427,0.229726379,75.44
2016-11-12 03:00:00+00:00,0.389267004,2.645989169,0.229682033,69.14
2016-11-12 04:00:00+00:00,0.38376326,2.638389203,0.236208657,65.17
2016-11-12 05:00:00+00:00,0.381641987,2.569524015,0.245334583,64.68
2016-11-12 06:00:00+00:00,0.38629867,2.471434918,0.238417214,64.02
2016-11-12 07:00:00+00:00,0.391487286,2.369850448,0.234508988,64.58
2016-11-12 08:00:00+00:00,0.397814107,2.240579951,0.257991611,71.05
2016-11-12 09:00:00+00:00,0.391594985,2.20111661,0.258459516,71.7
2016-11-12 10:00:00+00:00,0.399416754,2.124488877,0.279872617,71.66
2016-11-12 11:00:00+00:00,0.4112903,2.110202418,0.2851347,72.31
2016-11-12 12:00:00+00:00,0.407021735,2.180643797,0.267095402,143.83
2016-11-12 13:00:00+00:00,0.421806392,2.22362136,0.251339404,142.88
2016-11-12 14:00:00+00:00,0.427695225,2.375334217,0.208712539,145.5
2016-11-12 15:00:00+00:00,0.445983093,2.360416506,0.205852338,143.46
2016-11-12 16:00:00+00:00,0.443737201,2.461740113,0.199968296,145.45
2016-11-12 17:00:00+00:00,0.440504829,2.429122383,0.209667732,152.78
2016-11-12 18:00:00+00:00,0.437606779,2.39990561,0.224851243,157.64
2016-11-12 19:00:00+00:00,0.441823415,2.31555579,0.203930414,159.47
2016-11-12 20:00:00+00:00,0.437990259,2.396342727,0.18514884,157.57
2016-11-12 21:00:00+00:00,0.443292709,2.428682597,0.179532495,156.44
2016-11-12 22:00:00+00:00,0.421758283,2.530693943,0.17202862,81.9
2016-11-12 23:00:00+00:00,0.406505754,2.546042615,0.19478237,75.65
2016-11-13 00:00:00+00:00,0.409792554,2.622406122,0.194372822,79.08
2016-11-13 01:00:00+00:00,0.409468399,2.705668876,0.194869128,74.64
2016-11-13 02:00:00+00:00,0.395290298,2.723297586,0.215982128,67.74
2016-11-13 03:00:00+00:00,0.373435413,2.675524374,0.233380805,65.18
2016-11-13 04:00:00+00:00,0.366491571,2.683155465,0.246515468,63.57
2016-11-13 05:00:00+00:00,0.362053296,2.69247465,0.241781897,63.52
2016-11-13 06:00:00+00:00,0.361472104,2.656819135,0.258463351,61.81
2016-11-13 07:00:00+00:00,0.356679902,2.605572228,0.273935686,61.08
2016-11-13 08:00:00+00:00,0.351600563,2.36891637,0.30980958,61.03
2016-11-13 09:00:00+00:00,0.364352792,2.102328573,0.349614468,60.76
2016-11-13 10:00:00+00:00,0.349752392,1.971290787,0.40574504,67.7
2016-11-13 11:00:00+00:00,0.336361368,1.899973617,0.451277599,70.22
2016-11-13 12:00:00+00:00,0.330353638,1.907669796,0.454484794,137.25
2016-11-13 13:00:00+00:00,0.312642005,1.989910061,0.449413778,136.56
2016-11-13 14:00:00+00:00,0.300028735,2.003619278,0.461206884,131.83
2016-11-13 15:00:00+00:00,0.310679886,2.009380209,0.462341014,130.06
2016-11-13 16:00:00+00:00,0.350723884,2.077790435,0.447625619,129.24
2016-11-13 17:00:00+00:00,0.353094891,2.035350515,0.436515977,143.08
2016-11-13 18:00:00+00:00,0.349362585,1.993912425,0.442696413,148.52
2016-11-13 19:00:00+00:00,0.349293202,1.946997494,0.43734463,151.82
2016-11-13 20:00:00+00:00,0.343038642,1.903125062,0.417186921,151.39
2016-11-13 21:00:00+00:00,0.345908037,1.89356214,0.433647932,145.04
2016-11-13 22:00:00+00:00,0.344456203,1.985351461,0.438325973,76.04
2016-11-13 23:00:00+00:00,0.332699591,2.003279774,0.468564831,72.74
2016-11-14 00:00:00+00:00,0.328578158,2.109506463,0.476605327,67.11
2016-11-14 01:00:00+00:00,0.312306181,2.094512529,0.451242822,65.07
2016-11-14 02:00:00+00:00,0.273198584,2.106136075,0.42834572,60.44
2016-11-14 03:00:00+00:00,0.279743734,2.075411154,0.437818021,54.57
2016-11-14 04:00:00+00:00,0.317665223,2.062018613,0.468254939,53.11
2016-11-14 05:00:00+00:00,0.34881913,1.986392424,0.460494803,59.12
2016-11-14 06:00:00+00:00,0.368626722,1.925821298,0.416374646,62.0
2016-11-14 07:00:00+00:00,0.365742775,1.894898914,0.407467855,70.39
2016-11-14 08:00:00+00:00,0.361211315,1.854246459,0.420350083,74.96
2016-11-14 09:00:00+00:00,0.350233223,1.784709562,0.45601987,70.93
2016-11-14 10:00:00+00:00,0.336436778,1.732738958,0.489795001,70.09
2016-11-14 11:00:00+00:00,0.333548732,1.71921339,0.495804599,68.84
2016-11-14 12:00:00+00:00,0.33887992,1.759212982,0.484189741,134.27
2016-11-14 13:00:00+00:00,0.339492203,1.798027496,0.479096055,138.79
2016-11-14 14:00:00+00:00,0.340025758,1.822542169,0.471467142,138.12
2016-11-14 15:00:00+00:00,0.347746002,1.85399819,0.458569316,138.28
2016-11-14 16:00:00+00:00,0.368061371,1.910024963,0.414995935,137.9
2016-11-14 17:00:00+00:00,0.373096592,1.913671613,0.392193769,140.23
2016-11-14 18:00:00+00:00,0.373120816,1.910649259,0.391684461,146.64
2016-11-14 19:00:00+00:00,0.37155051,1.911094843,0.395456624,148.09
2016-11-14 20:00:00+00:00,0.373206796,1.936881024,0.393263297,148.42
2016-11-14 21:00:00+00:00,0.370755538,1.963699413,0.405837443,148.99
2016-11-14 22:00:00+00:00,0.357111562,1.982088785,0.428279869,75.78
2016-11-14 23:00:00+00:00,0.353119116,1.999284113,0.439430149,69.24
2016-11-15 00:00:00+00:00,0.348552183,2.04642948,0.460958331,66.4
2016-11-15 01:00:00+00:00,0.355395757,2.134861868,0.448972956,65.76
2016-11-15 02:00:00+00:00,0.349864465,2.123952252,0.419012893,63.59
2016-11-15 03:00:00+00:00,0.346659131,2.087013844,0.415719031,59.82
2016-11-15 04:00:00+00:00,0.374214886,2.193859229,0.407923845,59.59
2016-11-15 05:00:00+00:00,0.39829908,2.148168674,0.374935529,63.88
2016-11-15 06:00:00+00:00,0.405563075,2.055552692,0.344114343,73.2
2016-11-15 07:00:00+00:00,0.403950958,2.028916875,0.336252473,77.95
2016-11-15 08:00:00+00:00,0.403257137,2.004106274,0.345231571,80.98
2016-11-15 09:00:00+00:00,0.39791393,1.962586589,0.3656643,75.35
2016-11-15 10:00:00+00:00,0.394038764,1.949043677,0.380394439,74.7
2016-11-15 11:00:00+00:00,0.397684702,1.959826715,0.375305567,72.92
2016-11-15 12:00:00+00:00,0.400057225,1.979583827,0.370599953,141.04
2016-11-15 13:00:00+00:00,0.401075391,2.021533996,0.370906638,145.2
2016-11-15 14:00:00+00:00,0.401819903,2.043891429,0.369511397,142.72
2016-11-15 15:00:00+00:00,0.407790889,2.063560193,0.354930483,142.5
2016-11-15 16:00:00+00:00,0.421466733,2.10633289,0.318396641,142.17
2016-11-15 17:00:00+00:00,0.418298516,2.11369837,0.295546483,145.92
2016-11-15 18:00:00+00:00,0.411920492,2.100473674,0.302695776,151.33
2016-11-15 19:00:00+00:00,0.413695232,2.121297971,0.298816145,151.85
2016-11-15 20:00:00+00:00,0.42494734,2.180155789,0.282892732,152.7
2016-11-15 21:00:00+00:00,0.447811252,2.269558981,0.24900083,153.39
2016-11-15 22:00:00+00:00,0.451956201,2.255086118,0.241898572,82.58
2016-11-15 23:00:00+00:00,0.434585011,2.443448425,0.216044753,76.13
2016-11-16 00:00:00+00:00,0.432488408,2.506331979,0.205354701,74.28
2016-11-16 01:00:00+00:00,0.43312779,2.60834824,0.190319592,71.36
2016-11-16 02:00:00+00:00,0.431392869,2.645735536,0.186942621,64.97
2016-11-16 03:00:00+00:00,0.432771803,2.671809819,0.179608745,64.66
2016-11-16 04:00:00+00:00,0.4366204,2.635633764,0.171724567,65.17
2016-11-16 05:00:00+00:00,0.464138368,2.33203831,0.200941177,69.93
2016-11-16 06:00:00+00:00,0.442403294,2.309075813,0.221192547,82.81
2016-11-16 07:00:00+00:00,0.437262654,2.280990936,0.222694815,89.4
2016-11-16 08:00:00+00:00,0.432757219,2.241584173,0.242194793,87.89
2016-11-16 09:00:00+00:00,0.428718385,2.211884634,0.257348498,82.39
2016-11-16 10:00:00+00:00,0.430770444,2.165484542,0.263959929,81.35
2016-11-16 11:00:00+00:00,0.437653669,2.123485849,0.261437247,79.37
2016-11-16 12:00:00+00:00,0.439394098,2.154194896,0.262812459,144.82
2016-11-16 13:00:00+00:00,0.443746249,2.255889323,0.265287226,149.77
2016-11-16 14:00:00+00:00,0.446842178,2.290756929,0.259922981,150.22
2016-11-16 15:00:00+00:00,0.454922596,2.312997591,0.241247914,150.3
2016-11-16 16:00:00+00:00,0.460047544,2.372325415,0.208272978,149.78
2016-11-16 17:00:00+00:00,0.446758761,2.338110017,0.209358127,153.34
2016-11-16 18:00:00+00:00,0.438445096,2.320668708,0.216276012,155.31
2016-11-16 19:00:00+00:00,0.440311966,2.311801168,0.212115909,156.05
2016-11-16 20:00:00+00:00,0.456220853,2.380704139,0.168921154,156.81
2016-11-16 21:00:00+00:00,0.455728249,2.554030516,0.140526636,152.67
2016-11-16 22:00:00+00:00,0.454485612,2.598986057,0.147916665,77.2
2016-11-16 23:00:00+00:00,0.444288061,2.601138064,0.170267523,72.84
2016-11-17 00:00:00+00:00,0.446972977,2.706653631,0.161410388,82.52
2016-11-17 01:00:00+00:00,0.452598078,2.778257459,0.147525635,76.56
2016-11-17 02:00:00+00:00,0.450761345,2.7945577,0.144859611,73.21
2016-11-17 03:00:00+00:00,0.452485795,2.794394998,0.14377763,70.72
2016-11-17 04:00:00+00:00,0.454593183,2.767974815,0.137700326,67.73
2016-11-17 05:00:00+00:00,0.453446098,2.579929452,0.144269592,72.18
2016-11-17 06:00:00+00:00,0.44656929,2.255158963,0.201497429,76.1
2016-11-17 07:00:00+00:00,0.439977665,2.21571703,0.206071825,84.67
2016-11-17 08:00:00+00:00,0.43849374,2.192945651,0.215418392,86.86
2016-11-17 09:00:00+00:00,0.42658318,2.129515592,0.249523734,81.49
2016-11-17 10:00:00+00:00,0.414705264,2.112678971,0.266669893,78.97
2016-11-17 11:00:00+00:00,0.416286915,2.181001048,0.249830094,77.81
2016-11-17 12:00:00+00:00,0.426298843,2.197788207,0.237240385,141.25
2016-11-17 13:00:00+00:00,0.433992364,2.221620216,0.241521244,145.13
2016-11-17 14:00:00+00:00,0.437495102,2.226966071,0.242178206,144.5
2016-11-17 15:00:00+00:00,0.450543514,2.230796799,0.222835495,143.28
2016-11-17 16:00:00+00:00,0.443823719,2.297172164,0.218840436,141.19
2016-11-17 17:00:00+00:00,0.437403051,2.250892095,0.230430241,149.21
2016-11-17 18:00:00+00:00,0.437330768,2.220274632,0.234629329,153.19
2016-11-17 19:00:00+00:00,0.429820275,2.213943164,0.218823072,154.1
2016-11-17 20:00:00+00:00,0.414296403,2.350826968,0.206014759,149.37
2016-11-17 21:00:00+00:00,0.413293265,2.374229881,0.212112763,142.62
2016-11-17 22:00:00+00:00,0.411316775,2.429310166,0.217275567,73.23
2016-11-17 23:00:00+00:00,0.402010756,2.451484703,0.249287292,66.01
2016-11-18 00:00:00+00:00,0.393524289,2.520553878,0.263903353,71.75
2016-11-18 01:00:00+00:00,0.38614166,2.597030482,0.26828212,66.28
2016-11-18 02:00:00+00:00,0.374428946,2.598520991,0.266085729,61.22
2016-11-18 03:00:00+00:00,0.383978628,2.578217738,0.26801722,60.72
2016-11-18 04:00:00+00:00,0.391806656,2.546220086,0.264447077,60.07
2016-11-18 05:00:00+00:00,0.422080189,2.285391394,0.26212098,60.03
2016-11-18 06:00:00+00:00,0.43027667,2.15280455,0.26536749,65.47
2016-11-18 07:00:00+00:00,0.426197234,2.170420473,0.270003657,80.17
2016-11-18 08:00:00+00:00,0.419537559,2.139658828,0.287027342,85.28
2016-11-18 09:00:00+00:00,0.414931384,2.1025719,0.30160462,80.45
2016-11-18 10:00:00+00:00,0.414753938,2.053075554,0.310252767,79.38
2016-11-18 11:00:00+00:00,0.411457901,2.01720569,0.308438333,78.78
2016-11-18 12:00:00+00:00,0.413471655,2.013275029,0.310641652,142.08
2016-11-18 13:00:00+00:00,0.422519963,2.064751447,0.311643259,145.43
2016-11-18 14:00:00+00:00,0.433272472,2.121617344,0.28987949,143.9
2016-11-18 15:00:00+00:00,0.447104547,2.195134183,0.266353722,141.23
2016-11-18 16:00:00+00:00,0.446664817,2.264363229,0.262205776,140.89
2016-11-18 17:00:00+00:00,0.437047218,2.201465002,0.261664017,148.71
2016-11-18 18:00:00+00:00,0.429871168,2.160286204,0.272186244,152.53
2016-11-18 19:00:00+00:00,0.427959113,2.16978912,0.251530769,152.48
2016-11-18 20:00:00+00:00,0.426685748,2.234944638,0.238741562,147.09
2016-11-18 21:00:00+00:00,0.437641473,2.26200322,0.240442834,143.16
2016-11-18 22:00:00+00:00,0.424830023,2.349507809,0.238134671,75.08
2016-11-18 23:00:00+00:00,0.410027813,2.394253564,0.253404656,68.23
2016-11-19 00:00:00+00:00,0.40196566,2.449520274,0.258691051,78.95
2016-11-19 01:00:00+00:00,0.393855264,2.481973231,0.269445059,75.46
2016-11-19 02:00:00+00:00,0.393846699,2.524114677,0.268767917,68.11
2016-11-19 03:00:00+00:00,0.395295727,2.578411693,0.260639604,66.89
2016-11-19 04:00:00+00:00,0.4060468,2.629357374,0.249421019,65.65
2016-11-19 05:00:00+00:00,0.409722335,2.613468411,0.243063586,65.5
2016-11-19 06:00:00+00:00,0.410926632,2.509334488,0.242134455,64.07
2016-11-19 07:00:00+00:00,0.407338346,2.443368871,0.242486086,67.5
2016-11-19 08:00:00+00:00,0.39720221,2.313509091,0.275278872,71.44
2016-11-19 09:00:00+00:00,0.377064943,2.204200281,0.307281813,73.85
2016-11-19 10:00:00+00:00,0.366905147,2.146896139,0.333640434,77.02
2016-11-19 11:00:00+00:00,0.362704913,2.105390142,0.354649181,72.85
2016-11-19 12:00:00+00:00,0.34552329,2.051412247,0.381544122,138.08
2016-11-19 13:00:00+00:00,0.326981634,1.975213178,0.41450766,138.79
2016-11-19 14:00:00+00:00,0.321595783,1.92076745,0.453411245,134.54
2016-11-19 15:00:00+00:00,0.329469529,1.896463263,0.465564361,131.47
2016-11-19 16:00:00+00:00,0.364185706,1.959121403,0.423180228,131.84
2016-11-19 17:00:00+00:00,0.364393133,1.918005045,0.401699985,142.08
2016-11-19 18:00:00+00:00,0.361753932,1.934265185,0.391638068,143.3
2016-11-19 19:00:00+00:00,0.358709486,2.021411766,0.370864502,143.55
2016-11-19 20:00:00+00:00,0.351551178,2.040076593,0.370874541,140.96
2016-11-19 21:00:00+00:00,0.341962421,1.958525311,0.402495707,134.23
2016-11-19 22:00:00+00:00,0.339779629,1.958672156,0.409734505,67.02
2016-11-19 23:00:00+00:00,0.315154109,1.92340561,0.431394926,63.72
2016-11-20 00:00:00+00:00,0.26024659,1.949072872,0.444749066,64.75
2016-11-20 01:00:00+00:00,0.226238376,1.990366871,0.459795291,61.56
2016-11-20 02:00:00+00:00,0.207918752,2.128139536,0.459789638,53.99
2016-11-20 03:00:00+00:00,0.201597635,2.254849487,0.43238697,48.93
2016-11-20 04:00:00+00:00,0.208113547,2.26131106,0.425284775,41.67
2016-11-20 05:00:00+00:00,0.209136994,2.233975255,0.415088684,42.85
2016-11-20 06:00:00+00:00,0.21254242,2.192324387,0.40913426,46.14
2016-11-20 07:00:00+00:00,0.213417324,2.09355174,0.416728946,48.08
2016-11-20 08:00:00+00:00,0.232546421,2.020218269,0.418656163,49.74
2016-11-20 09:00:00+00:00,0.230388403,1.878996541,0.439385206,57.87
2016-11-20 10:00:00+00:00,0.238876879,1.747390501,0.456797144,59.17
2016-11-20 11:00:00+00:00,0.234732542,1.669795404,0.492123026,59.36
2016-11-20 12:00:00+00:00,0.213882513,1.719031021,0.496332666,127.46
2016-11-20 13:00:00+00:00,0.199509021,1.787192896,0.494104065,129.24
2016-11-20 14:00:00+00:00,0.190815531,1.776667022,0.518086802,127.93
2016-11-20 15:00:00+00:00,0.201686775,1.801953646,0.513583459,123.15
2016-11-20 16:00:00+00:00,0.234122495,1.665889872,0.52912645,121.43
2016-11-20 17:00:00+00:00,0.225352246,1.553692567,0.531250299,130.35
2016-11-20 18:00:00+00:00,0.221792387,1.544273865,0.522895887,133.11
2016-11-20 19:00:00+00:00,0.206940903,1.541005738,0.522636966,138.56
2016-11-20 20:00:00+00:00,0.196965403,1.481632236,0.532909245,135.6
2016-11-20 21:00:00+00:00,0.196290343,1.450517918,0.556332164,135.42
2016-11-20 22:00:00+00:00,0.206081322,1.522053252,0.571957907,67.7
2016-11-20 23:00:00+00:00,0.177424112,1.608495957,0.562868098,63.67
2016-11-21 00:00:00+00:00,0.175459037,1.563126342,0.601945098,35.29
2016-11-21 01:00:00+00:00,0.166977937,1.613679083,0.629121066,29.27
2016-11-21 02:00:00+00:00,0.170455905,1.595420786,0.634790756,29.57
2016-11-21 03:00:00+00:00,0.178315801,1.643611395,0.609716388,30.03
2016-11-21 04:00:00+00:00,0.191405773,1.640883948,0.605689032,26.29
2016-11-21 05:00:00+00:00,0.230461689,1.624182761,0.58825294,35.24
2016-11-21 06:00:00+00:00,0.268105257,1.599794223,0.537351795,50.63
2016-11-21 07:00:00+00:00,0.29186609,1.599426964,0.497337177,61.49
2016-11-21 08:00:00+00:00,0.30043931,1.586082932,0.476474371,64.93
2016-11-21 09:00:00+00:00,0.309497006,1.655425022,0.439263551,60.2
2016-11-21 10:00:00+00:00,0.317209446,1.756123591,0.399139759,60.14
2016-11-21 11:00:00+00:00,0.316877422,1.786310309,0.39616302,60.16
2016-11-21 12:00:00+00:00,0.329040866,1.8558719,0.375334747,125.63
2016-11-21 13:00:00+00:00,0.342371914,1.966323032,0.349587045,129.1
2016-11-21 14:00:00+00:00,0.348687047,2.028490625,0.338990514,130.01
